marca,modelo,anio,clase,traccion,combustible,transmision,cilindros,cilindrada,mpg_ciudad,mpg_ruta,mpg_combinado,co2_g_milla,barriles_anio,costo_combustible_anio,puntaje_gei,ahorro_5anios
BMW,760i xDrive Sedan,2025,Large Cars,All-Wheel Drive,Premium,Automatic (S8),8.0,4.4,18,25,20,427.0,14.876,3800,4,-8000
Mercedes-Benz,S500 4matic,2025,Large Cars,All-Wheel Drive,Premium,Automatic 9-spd,6.0,3.0,21,31,24,364.0,12.396,3150,5,-4750
Porsche,Panamera,2025,Large Cars,Rear-Wheel Drive,Premium,Automatic (AM-S8),6.0,2.9,18,25,21,431.0,14.167,3600,4,-7000
Porsche,Panamera 4,2025,Large Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,2.9,18,25,21,425.0,14.167,3600,4,-7000
Mercedes-Benz,AMG GLC43 4matic,2025,Small Station Wagons,All-Wheel Drive,Premium,Automatic 9-spd,4.0,2.0,19,25,21,423.0,14.167,3600,4,-7000
Mercedes-Benz,AMG GLC43 4matic Coupe,2025,Small Station Wagons,All-Wheel Drive,Premium,Automatic 9-spd,4.0,2.0,18,24,21,433.0,14.167,3600,4,-7000
Mercedes-Benz,E450 4matic All-Terrain (wagon),2025,Midsize Station Wagons,All-Wheel Drive,Premium,Automatic 9-spd,6.0,3.0,22,31,25,351.0,11.9,3050,5,-4250
Chevrolet,Silverado 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,23,29,26,399.0,13.738,3050,5,-4250
Chevrolet,Silverado 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,17,21,19,470.0,15.658,3250,4,-5250
Chevrolet,Silverado 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,18,21,19,468.0,15.658,3250,4,-5250
Chevrolet,Silverado 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,16,21,18,490.0,16.528,3400,4,-6000
Chevrolet,Silverado 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,16,21,18,491.0,16.528,3400,4,-6000
GMC,Sierra 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,23,29,26,399.0,13.738,3050,5,-4250
GMC,Sierra 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,18,21,19,468.0,15.658,3250,4,-5250
GMC,Sierra 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,17,21,19,470.0,15.658,3250,4,-5250
GMC,Sierra 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,16,21,18,495.0,16.528,3400,4,-6000
GMC,Sierra 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,16,20,17,507.0,17.501,3600,3,-7000
Chevrolet,Silverado 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,22,26,24,428.0,14.883,3300,4,-5500
Chevrolet,Silverado 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,22,25,23,434.0,15.53,3450,4,-6250
Chevrolet,Silverado Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,21,24,23,450.0,15.53,3450,4,-6250
Chevrolet,Silverado Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,21,24,22,456.0,16.236,3600,4,-7000
Chevrolet,Silverado 4WD ZR2,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,20,23,21,479.0,17.009,3800,4,-8000
Chevrolet,Silverado 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,17,20,18,482.0,16.528,3400,4,-6000
Chevrolet,Silverado 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,17,20,18,481.0,16.528,3400,4,-6000
Chevrolet,Silverado Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,16,17,16,541.0,18.594,3850,3,-8250
Chevrolet,Silverado Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,16,17,16,538.0,18.594,3850,3,-8250
Chevrolet,Silverado 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Gasoline or E85,Automatic 10-spd,8.0,5.3,15,19,17,524.0,17.501,3600,3,-7000
Chevrolet,Silverado Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Gasoline or E85,Automatic 10-spd,8.0,5.3,15,19,17,524.0,17.501,3600,3,-7000
Chevrolet,Silverado 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,15,20,17,528.0,17.501,4450,3,-11250
Chevrolet,Silverado Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,17,15,593.0,19.834,5050,2,-14250
Chevrolet,Silverado 4WD ZR2,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,17,15,591.0,19.834,5050,2,-14250
Chevrolet,Silverado 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,19,16,546.0,18.594,3850,3,-8250
Chevrolet,Silverado Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,19,16,546.0,18.594,3850,3,-8250
Chevrolet,Silverado 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,16,19,17,520.0,17.501,3600,3,-7000
Chevrolet,Silverado Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,18,16,545.0,18.594,3850,3,-8250
Chevrolet,Silverado 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,16,19,17,525.0,17.501,3600,3,-7000
Chevrolet,Silverado Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,18,16,545.0,18.594,3850,3,-8250
GMC,Sierra 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,22,26,24,428.0,14.883,3300,4,-5500
GMC,Sierra Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,21,24,23,450.0,15.53,3450,4,-6250
GMC,Sierra 4WD AT4X,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,19,20,19,524.0,18.8,4200,3,-10000
GMC,Sierra 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,17,18,17,516.0,17.501,3600,3,-7000
GMC,Sierra 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,17,19,18,496.0,16.528,3400,4,-6000
GMC,Sierra Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,16,17,16,538.0,18.594,3850,3,-8250
GMC,Sierra 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Gasoline or E85,Automatic 10-spd,8.0,5.3,15,19,17,524.0,17.501,3600,3,-7000
GMC,Sierra Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Gasoline or E85,Automatic 10-spd,8.0,5.3,15,19,17,524.0,17.501,3600,3,-7000
GMC,Sierra 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,15,19,16,539.0,18.594,4750,3,-12750
GMC,Sierra Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,17,15,593.0,19.834,5050,2,-14250
GMC,Sierra 4WD AT4X,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,16,15,601.0,19.834,5050,2,-14250
GMC,Sierra 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,19,16,546.0,18.594,3850,3,-8250
GMC,Sierra Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,19,16,546.0,18.594,3850,3,-8250
GMC,Sierra 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,19,17,526.0,17.501,3600,3,-7000
GMC,Sierra Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,18,16,549.0,18.594,3850,3,-8250
GMC,Sierra 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,19,17,535.0,17.501,3600,3,-7000
GMC,Sierra Mud Terrain Tires 4WD,2025,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,18,16,553.0,18.594,3850,3,-8250
Honda,Ridgeline AWD,2025,Standard Pickup Trucks 4WD,All-Wheel Drive,Regular,Automatic (S9),6.0,3.5,18,24,21,429.0,14.167,2950,4,-3750
Honda,Ridgeline AWD TrailSport,2025,Standard Pickup Trucks 4WD,All-Wheel Drive,Regular,Automatic (S9),6.0,3.5,18,23,20,446.0,14.876,3100,4,-4500
Chevrolet,Silverado Cab Chassis 2WD,2025,Special Purpose Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,18,16,551.0,18.594,3850,3,-8250
Chevrolet,Silverado Cab Chassis 4WD,2025,Special Purpose Vehicle 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,14,16,15,592.0,19.834,4100,2,-9500
GMC,Sierra Cab Chassis 2WD,2025,Special Purpose Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,18,16,551.0,18.594,3850,3,-8250
GMC,Sierra Cab Chassis 4WD,2025,Special Purpose Vehicle 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,14,16,15,592.0,19.834,4100,2,-9500
Chrysler,Pacifica,2025,Minivan - 2WD,Front-Wheel Drive,Regular,Automatic 9-spd,6.0,3.6,19,28,22,401.0,13.523,2800,5,-3000
Chrysler,Voyager,2025,Minivan - 2WD,Front-Wheel Drive,Regular,Automatic 9-spd,6.0,3.6,19,28,22,401.0,13.523,2800,5,-3000
Honda,Odyssey,2025,Minivan - 2WD,Front-Wheel Drive,Regular,Automatic (S10),6.0,3.5,19,28,22,395.0,13.523,2800,5,-3000
Chrysler,Pacifica AWD,2025,Minivan - 4WD,All-Wheel Drive,Regular,Automatic 9-spd,6.0,3.6,17,25,20,450.0,14.876,3100,4,-4500
Hyundai,Santa Fe Hybrid FWD,2025,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,36,35,36,249.0,8.264,1700,7,2500
Hyundai,Santa Cruz FWD,2025,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic (S8),4.0,2.5,22,30,25,356.0,11.9,2450,5,-1250
Hyundai,Santa Fe FWD,2025,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic (AM-S8),4.0,2.5,20,29,24,376.0,12.396,2550,5,-1750
Nissan,Kicks,2025,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,28,35,31,287.0,9.597,2000,6,1000
Audi,Q3,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),4.0,2.0,22,29,25,360.0,11.9,3050,5,-4250
BMW,X1 xDrive28i,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (AM-S7),4.0,2.0,24,33,28,318.0,10.625,2700,6,-2500
BMW,X1 M35i,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (AM-S7),4.0,2.0,23,31,26,334.0,11.443,2900,5,-3500
BMW,X2 xDrive28i,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (AM-S7),4.0,2.0,24,33,28,318.0,10.625,2700,6,-2500
BMW,X2 M35i,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (AM-S7),4.0,2.0,23,32,26,332.0,11.443,2900,5,-3500
Hyundai,Santa Fe Hybrid AWD,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,35,34,34,258.0,8.75,1800,7,2000
Hyundai,Santa Cruz AWD,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S8),4.0,2.5,21,29,24,367.0,12.396,2550,5,-1750
Hyundai,Santa Cruz AWD,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AM-S8),4.0,2.5,19,27,22,406.0,13.523,2800,5,-3000
Hyundai,Santa Fe AWD XRT,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AM-S8),4.0,2.5,19,26,22,409.0,13.523,2800,5,-3000
Hyundai,Santa Fe AWD,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AM-S8),4.0,2.5,20,28,23,390.0,12.935,2650,5,-2250
Hyundai,Santa Cruz XRT AWD,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AM-S8),4.0,2.5,18,26,21,419.0,14.167,2950,4,-3750
Hyundai,Tucson Hybrid,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,35,35,35,253.0,8.5,1750,7,2250
Hyundai,Tucson Hybrid Blue,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,38,38,38,234.0,7.829,1600,7,3000
Mazda,CX-50 4WD,2025,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic (S6),4.0,2.5,25,31,28,322.0,10.625,2200,6,0
Mazda,CX-50 4WD,2025,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic (S6),4.0,2.5,23,29,25,355.0,11.9,2450,5,-1250
Mercedes-Benz,GLC300 4matic,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,4.0,2.0,23,31,26,338.0,11.443,2900,5,-3500
Mercedes-Benz,GLC300 4matic Coupe,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,4.0,2.0,23,31,26,337.0,11.443,2900,5,-3500
Nissan,Kicks AWD,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,27,34,30,299.0,9.917,2050,6,750
Volkswagen,Atlas 4motion Peak Edition,2025,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S8),4.0,2.0,18,25,20,436.0,14.876,3100,4,-4500
Dodge,Durango RWD,2025,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,18,25,20,439.0,14.876,3100,4,-4500
Dodge,Durango RWD,2025,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Midgrade,Automatic 8-spd,8.0,5.7,14,22,17,525.0,17.501,4150,3,-9750
Ford,Explorer RWD,2025,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic (S10),6.0,3.0,18,25,21,425.0,14.167,2950,4,-3750
Ford,Explorer RWD,2025,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,6.0,3.0,18,25,21,420.0,14.167,2950,4,-3750
Ford,Explorer RWD,2025,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,4.0,2.3,20,29,24,377.0,12.396,2550,5,-1750
Infiniti,QX60 FWD,2025,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Premium,Automatic (S9),4.0,2.0,22,28,24,371.0,12.396,3150,5,-4750
Infiniti,QX80 2WD,2025,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Premium,Automatic (S9),6.0,3.5,16,20,18,504.0,16.528,4200,4,-10000
Audi,Q8 quattro,2025,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),6.0,3.0,17,23,19,459.0,15.658,4000,4,-9000
Dodge,Durango AWD,2025,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,17,24,20,450.0,14.876,3100,4,-4500
Dodge,Durango AWD,2025,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Midgrade,Automatic 8-spd,8.0,5.7,14,22,17,533.0,17.501,4150,3,-9750
Dodge,Durango SRT AWD,2025,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 8-spd,8.0,6.2,12,17,13,659.0,22.885,5850,1,-18250
Infiniti,QX60 AWD,2025,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S9),4.0,2.0,22,27,24,377.0,12.396,3150,5,-4750
Infiniti,QX80 4WD,2025,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S9),6.0,3.5,16,19,17,522.0,17.501,4450,3,-11250
Land Rover,Discovery MHEV,2025,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S8),6.0,3.0,17,23,19,457.0,15.658,4000,4,-9000
Mazda,CX-70 4WD,2025,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic (S8),6.0,3.3,24,28,25,349.0,11.9,2450,5,-1250
Rolls-Royce,Cullinan,2025,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),12.0,6.7,12,19,14,609.0,21.251,5450,2,-16250
Rolls-Royce,Cullinan Black Badge,2025,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),12.0,6.7,12,19,14,609.0,21.251,5450,2,-16250
Lamborghini,Revuelto,2024,Two Seaters,All-Wheel Drive,Premium,Automatic (AM-S8),12.0,6.5,10,17,12,753.0,24.792,6350,1,-20750
Lotus,Emira,2024,Two Seaters,Rear-Wheel Drive,Regular,Automatic (S6),6.0,3.5,18,26,21,413.0,14.167,2950,4,-3750
Mercedes-Benz,AMG CLE53 4matic Plus (coupe),2024,Subcompact Cars,All-Wheel Drive,Premium,Automatic 9-spd,6.0,3.0,20,27,23,391.0,12.935,3300,5,-5500
Volkswagen,GLI,2024,Compact Cars,Front-Wheel Drive,Regular,Automatic (AM-S7),4.0,2.0,26,36,30,297.0,9.917,2050,6,750
Chevrolet,Malibu,2024,Midsize Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.5,28,36,31,282.0,9.597,2000,6,1000
Porsche,Panamera,2024,Large Cars,Rear-Wheel Drive,Premium,Automatic (AM-S8),6.0,2.9,18,25,21,431.0,14.167,3600,4,-7000
Ford,F150 Pickup Tremor 4WD,2024,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Regular,Automatic (S10),6.0,3.5,16,21,18,494.0,16.528,3400,4,-6000
Ford,F150 Pickup Tremor 4WD,2024,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Regular,Automatic (S10),8.0,5.0,15,20,17,523.0,17.501,3600,3,-7000
Toyota,Tacoma Hybrid 4WD,2024,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic (S8),4.0,2.4,23,24,24,379.0,12.396,2550,5,-1750
Toyota,Tacoma Hybrid 4WD,2024,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Regular,Automatic (S8),4.0,2.4,22,24,23,388.0,12.935,2650,5,-2250
Hyundai,Santa Fe Hybrid FWD,2024,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,36,35,36,249.0,8.264,1700,7,2500
Buick,Envision AWD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S9),4.0,2.0,22,28,24,371.0,12.396,2550,5,-1750
Hyundai,Santa Fe Hybrid AWD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,35,34,34,258.0,8.75,1800,7,2000
Chevrolet,Traverse FWD,2024,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic 8-spd,4.0,2.5,20,27,23,387.0,12.935,2650,5,-2250
GMC,Acadia FWD,2024,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic 8-spd,4.0,2.5,20,27,23,387.0,12.935,2650,5,-2250
Chevrolet,Traverse AWD,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,4.0,2.5,19,24,21,423.0,14.167,2950,4,-3750
GMC,Acadia AWD,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,4.0,2.5,19,24,21,423.0,14.167,2950,4,-3750
Chevrolet,Corvette,2025,Two Seaters,Rear-Wheel Drive,Premium,Automatic (S8),8.0,6.2,16,25,19,471.0,15.658,4000,4,-9000
Chevrolet,Corvette E-Ray,2025,Two Seaters,All-Wheel Drive,Premium,Automatic (S8),8.0,6.2,16,24,19,477.0,15.658,4000,4,-9000
Chevrolet,Corvette Z06,2025,Two Seaters,Rear-Wheel Drive,Premium,Automatic (S8),8.0,5.5,12,20,14,614.0,21.251,5450,2,-16250
Chevrolet,Corvette Z06 Carbon Aero,2025,Two Seaters,Rear-Wheel Drive,Premium,Automatic (S8),8.0,5.5,12,19,14,631.0,21.251,5450,2,-16250
Mercedes-Benz,AMG SL43,2025,Minicompact Cars,Rear-Wheel Drive,Premium,Automatic 9-spd,4.0,2.0,19,27,22,400.0,13.523,3450,5,-6250
Mercedes-Benz,AMG SL63 4matic Plus,2025,Minicompact Cars,All-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,13,21,16,558.0,18.594,4750,3,-12750
Mercedes-Benz,AMG SL55 4matic Plus,2025,Minicompact Cars,All-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,13,21,16,558.0,18.594,4750,3,-12750
Subaru,BRZ,2025,Minicompact Cars,Rear-Wheel Drive,Premium,Manual 6-spd,4.0,2.4,20,27,22,398.0,13.523,3450,5,-6250
Subaru,BRZ,2025,Minicompact Cars,Rear-Wheel Drive,Premium,Automatic (S6),4.0,2.4,21,30,25,362.0,11.9,3050,5,-4250
Mercedes-Benz,AMG CLE53 4matic Plus (convertible),2025,Subcompact Cars,All-Wheel Drive,Premium,Automatic 9-spd,6.0,3.0,19,26,22,408.0,13.523,3450,5,-6250
Mercedes-Benz,AMG CLE53 4matic Plus (coupe),2025,Subcompact Cars,All-Wheel Drive,Premium,Automatic 9-spd,6.0,3.0,20,27,23,391.0,12.935,3300,5,-5500
Mercedes-Benz,AMG GT 43 (coupe),2025,Subcompact Cars,Rear-Wheel Drive,Premium,Automatic 9-spd,4.0,2.0,19,27,22,405.0,13.523,3450,5,-6250
Toyota,Corolla Hybrid,2025,Compact Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.8,50,43,47,186.0,6.33,1300,8,4500
Toyota,Corolla Hybrid AWD,2025,Compact Cars,All-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.8,47,41,44,199.0,6.762,1400,7,4000
Toyota,Corolla,2025,Compact Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,32,41,35,254.0,8.5,1750,7,2250
Toyota,Corolla,2025,Compact Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,31,40,34,257.0,8.75,1800,7,2000
Toyota,Corolla,2025,Compact Cars,Front-Wheel Drive,Regular,Automatic (AV-S10),4.0,2.0,31,38,34,265.0,8.75,1800,7,2000
Toyota,Corolla FX,2025,Compact Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,31,39,34,261.0,8.75,1800,7,2000
Honda,Accord Hybrid Sport/Touring,2025,Midsize Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,46,41,44,201.0,6.762,1400,7,4000
Mercedes-Benz,E350,2025,Midsize Cars,Rear-Wheel Drive,Premium,Automatic 9-spd,4.0,2.0,25,33,28,316.0,10.625,2700,6,-2500
Mercedes-Benz,E350 4matic,2025,Midsize Cars,All-Wheel Drive,Premium,Automatic 9-spd,4.0,2.0,24,33,27,327.0,11.019,2800,5,-3000
Nissan,Sentra,2025,Midsize Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,30,40,34,262.0,8.75,1800,7,2000
Nissan,Sentra SR,2025,Midsize Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,30,38,33,270.0,9.015,1850,6,1750
Honda,Civic 5Dr,2025,Large Cars,Front-Wheel Drive,Regular,Automatic (AV-S7),4.0,2.0,30,38,34,260.0,8.75,1800,7,2000
Honda,Civic 5Dr,2025,Large Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,50,45,48,186.0,6.198,1300,8,4500
Honda,Accord,2025,Large Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.5,29,37,32,277.0,9.297,1900,6,1500
Honda,Accord Hybrid,2025,Large Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,51,44,48,184.0,6.198,1300,8,4500
Mercedes-Benz,Maybach S680 4matic,2025,Large Cars,All-Wheel Drive,Premium,Automatic 9-spd,12.0,6.0,12,20,15,603.0,19.834,5050,2,-14250
Subaru,Impreza,2025,Small Station Wagons,All-Wheel Drive,Regular,Automatic (AV-S8),4.0,2.0,27,34,30,297.0,9.917,2050,6,750
Subaru,Impreza,2025,Small Station Wagons,All-Wheel Drive,Regular,Automatic (AV-S8),4.0,2.5,26,33,29,306.0,10.259,2100,6,500
Nissan,Frontier 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic (S9),6.0,3.8,19,24,21,432.0,14.167,2950,4,-3750
Toyota,Tundra 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic (S10),6.0,3.4,18,23,20,450.0,14.876,3100,4,-4500
Toyota,Tundra 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic (S10),6.0,3.4,18,23,20,442.0,14.876,3100,4,-4500
Toyota,Tundra 2WD,2025,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic (S10),6.0,3.4,20,24,22,409.0,13.523,2800,5,-3000
